id,Taxon,taxon_final,Type,source,lat,lon,is_hybrid,final_cult_stat,final_origin_stat,H,G,crop_code
622544261,1922,Arachis_appressipila,H,HUH,-19.0333,-57.6833,0,,,1,0,groundnut
622547105,1914,Arachis_duranensis,H,HUH,-31.4214,-64.1314,0,,,1,0,groundnut
622570217,1947,Arachis_kempff-mercadoi,H,CUVC,-17.7205,-63.3804,0,,,1,0,groundnut
622570220,1910,Arachis_batizocoi,H,CUVC,-18.9667,-62.9667,0,,,1,0,groundnut
622571199,1911,Arachis_cardenasii,H,CUVC,-18.3333,-59.75,0,,,1,0,groundnut
622571200,1920,Arachis_magna,H,CUVC,-18.3333,-59.5833,0,,,1,0,groundnut
622583674,1922,Arachis_appressipila,H,K,-19.0333,-57.6833,0,,,1,0,groundnut
622583675,1922,Arachis_appressipila,H,K,-19.0333,-57.6833,0,,,1,0,groundnut
622585475,1911,Arachis_cardenasii,H,K,-18.3333,-59.7667,0,,,1,0,groundnut
622589607,1916,Arachis_herzogii,H,K,-17.7833,-60.7833,0,,,1,0,groundnut
622590931,1947,Arachis_kempff-mercadoi,H,K,-17.3333,-63.4,0,,,1,0,groundnut
622624284,1911,Arachis_cardenasii,H,MA,-17.9619,-60.8075,0,,,1,0,groundnut
624291457,1962,Arachis_paraguariensis,H,USDA_NPGS_GRIN,-22.3856,-56.8778,0,wild,,1,0,groundnut
624291459,1962,Arachis_paraguariensis,H,USDA_NPGS_GRIN,-22.3869,-56.8944,0,wild,,1,0,groundnut
624291464,1962,Arachis_paraguariensis,H,USDA_NPGS_GRIN,-22.8106,-56.4072,0,wild,,1,0,groundnut
624346606,1922,Arachis_appressipila,H,USDA_NPGS_GRIN,-18.7833,-57.5,0,,,1,0,groundnut
624357397,1910,Arachis_batizocoi,H,USDA_NPGS_GRIN,-18.9931,-62.9961,0,wild,,1,0,groundnut
624357398,1910,Arachis_batizocoi,H,USDA_NPGS_GRIN,-18.9633,-62.9606,0,wild,,1,0,groundnut
624357401,1910,Arachis_batizocoi,H,USDA_NPGS_GRIN,-20.6044,-62.05,0,wild,,1,0,groundnut
624357402,1910,Arachis_batizocoi,H,USDA_NPGS_GRIN,-19.52,-63.2506,0,wild,,1,0,groundnut
624357403,1910,Arachis_batizocoi,H,USDA_NPGS_GRIN,-18.9628,-62.995,0,wild,,1,0,groundnut
624357404,1910,Arachis_batizocoi,H,USDA_NPGS_GRIN,-20.9025,-61.8433,0,wild,,1,0,groundnut
624357405,1910,Arachis_batizocoi,H,USDA_NPGS_GRIN,-20.1478,-61.9594,0,wild,,1,0,groundnut
624357409,1910,Arachis_batizocoi,H,USDA_NPGS_GRIN,-19.7333,-63.6,0,,,1,0,groundnut
624366503,1911,Arachis_cardenasii,H,USDA_NPGS_GRIN,-18.2331,-60.8511,0,wild,,1,0,groundnut
624366504,1911,Arachis_cardenasii,H,USDA_NPGS_GRIN,-18.1197,-60.8367,0,wild,,1,0,groundnut
624366506,1911,Arachis_cardenasii,H,USDA_NPGS_GRIN,-17.9644,-60.8069,0,wild,,1,0,groundnut
624366508,1911,Arachis_cardenasii,H,USDA_NPGS_GRIN,-18.1197,-60.8367,0,wild,,1,0,groundnut
624366509,1911,Arachis_cardenasii,H,USDA_NPGS_GRIN,-18.3333,-59.6333,0,,,1,0,groundnut
624366510,1911,Arachis_cardenasii,H,USDA_NPGS_GRIN,-17.9667,-60.7833,0,,,1,0,groundnut
624366512,1911,Arachis_cardenasii,H,USDA_NPGS_GRIN,-18.35,-59.75,0,,,1,0,groundnut
624366513,1911,Arachis_cardenasii,H,USDA_NPGS_GRIN,-17.95,-60.8333,0,,,1,0,groundnut
624366514,1911,Arachis_cardenasii,H,USDA_NPGS_GRIN,-18.3333,-59.7667,0,,,1,0,groundnut
624366516,1911,Arachis_cardenasii,H,USDA_NPGS_GRIN,-18.3333,-59.7667,0,,,1,0,groundnut
624366517,1911,Arachis_cardenasii,H,USDA_NPGS_GRIN,-17.95,-60.8167,0,,,1,0,groundnut
624366518,1911,Arachis_cardenasii,H,USDA_NPGS_GRIN,-18.35,-59.75,0,,,1,0,groundnut
624366519,1911,Arachis_cardenasii,H,USDA_NPGS_GRIN,-18.3333,-59.7667,0,,,1,0,groundnut
624366522,1911,Arachis_cardenasii,H,USDA_NPGS_GRIN,-18.35,-59.7333,0,,,1,0,groundnut
624366523,1911,Arachis_cardenasii,H,USDA_NPGS_GRIN,-18.3333,-59.7667,0,,,1,0,groundnut
624376912,1912,Arachis_correntina,H,USDA_NPGS_GRIN,-25.0217,-57.5581,0,wild,,1,0,groundnut
624376920,1912,Arachis_correntina,H,USDA_NPGS_GRIN,-27.3333,-58.6667,0,,,1,0,groundnut
624376924,1912,Arachis_correntina,H,USDA_NPGS_GRIN,-27.3333,-58.6667,0,,,1,0,groundnut
624376925,1912,Arachis_correntina,H,USDA_NPGS_GRIN,-25.4333,-57.2667,0,,,1,0,groundnut
624381506,1913,Arachis_diogoi,H,USDA_NPGS_GRIN,-16.1667,-61.0333,0,,,1,0,groundnut
624381515,1913,Arachis_diogoi,H,USDA_NPGS_GRIN,-16.1667,-61.0333,0,,,1,0,groundnut
624384906,1914,Arachis_duranensis,H,USDA_NPGS_GRIN,-19.5456,-62.5733,0,wild,,1,0,groundnut
624384908,1914,Arachis_duranensis,H,USDA_NPGS_GRIN,-19.2575,-62.6433,0,wild,,1,0,groundnut
624384909,1914,Arachis_duranensis,H,USDA_NPGS_GRIN,-19.3506,-62.6353,0,wild,,1,0,groundnut
624384910,1914,Arachis_duranensis,H,USDA_NPGS_GRIN,-19.5478,-62.595,0,wild,,1,0,groundnut
624384914,1914,Arachis_duranensis,H,USDA_NPGS_GRIN,-24.2667,-65.2,0,,,1,0,groundnut
624384926,1914,Arachis_duranensis,H,USDA_NPGS_GRIN,-21.3,-63.45,0,,,1,0,groundnut
624394027,1915,Arachis_helodes,H,USDA_NPGS_GRIN,-16.05,-57.2167,0,,,1,0,groundnut
624394029,1915,Arachis_helodes,H,USDA_NPGS_GRIN,-15.9333,-57.1333,0,,,1,0,groundnut
624394037,1915,Arachis_helodes,H,USDA_NPGS_GRIN,-16.3333,-56.7333,0,,,1,0,groundnut
624394038,1915,Arachis_helodes,H,USDA_NPGS_GRIN,-15.8667,-56.0667,0,,,1,0,groundnut
624394041,1915,Arachis_helodes,H,USDA_NPGS_GRIN,-15.8667,-56.0667,0,,,1,0,groundnut
624394333,1916,Arachis_herzogii,H,USDA_NPGS_GRIN,-17.7,-60.8333,0,,,1,0,groundnut
624394334,1916,Arachis_herzogii,H,USDA_NPGS_GRIN,-17.8167,-60.75,0,,,1,0,groundnut
624413214,1947,Arachis_kempff-mercadoi,H,USDA_NPGS_GRIN,-15.6667,-63.0833,0,wild,,1,0,groundnut
624413215,1947,Arachis_kempff-mercadoi,H,USDA_NPGS_GRIN,-16.3333,-62.9167,0,wild,,1,0,groundnut
624413216,1947,Arachis_kempff-mercadoi,H,USDA_NPGS_GRIN,-17.3167,-63.3,0,,,1,0,groundnut
624413217,1947,Arachis_kempff-mercadoi,H,USDA_NPGS_GRIN,-17.45,-63.5667,0,,,1,0,groundnut
624413218,1947,Arachis_kempff-mercadoi,H,USDA_NPGS_GRIN,-15.7333,-63.0833,0,,,1,0,groundnut
624413219,1947,Arachis_kempff-mercadoi,H,USDA_NPGS_GRIN,-17.3667,-63.4833,0,,,1,0,groundnut
624413220,1947,Arachis_kempff-mercadoi,H,USDA_NPGS_GRIN,-15.7167,-63.1,0,,,1,0,groundnut
624413222,1947,Arachis_kempff-mercadoi,H,USDA_NPGS_GRIN,-15.7167,-63.0833,0,,,1,0,groundnut
624413223,1947,Arachis_kempff-mercadoi,H,USDA_NPGS_GRIN,-15.6833,-63.0833,0,,,1,0,groundnut
624413224,1947,Arachis_kempff-mercadoi,H,USDA_NPGS_GRIN,-17.3167,-63.5333,0,,,1,0,groundnut
624424888,1920,Arachis_magna,H,USDA_NPGS_GRIN,-15.3167,-60.05,0,wild,,1,0,groundnut
624424889,1920,Arachis_magna,H,USDA_NPGS_GRIN,-16.1333,-59.6167,0,wild,,1,0,groundnut
624424892,1920,Arachis_magna,H,USDA_NPGS_GRIN,-16.5833,-62.2167,0,,,1,0,groundnut
624424894,1920,Arachis_magna,H,USDA_NPGS_GRIN,-16.3667,-60.9667,0,,,1,0,groundnut
624439568,1962,Arachis_paraguariensis,H,USDA_NPGS_GRIN,-22.8106,-56.4072,0,wild,,1,0,groundnut
624439569,1962,Arachis_paraguariensis,H,USDA_NPGS_GRIN,-22.3869,-56.8944,0,wild,,1,0,groundnut
624439570,1962,Arachis_paraguariensis,H,USDA_NPGS_GRIN,-22.3856,-56.8778,0,wild,,1,0,groundnut
624528727,1962,Arachis_paraguariensis,H,CIAT,-22.811,-56.407,0,,,1,0,groundnut
624528728,1962,Arachis_paraguariensis,H,CIAT,-22.386,-56.878,0,,,1,0,groundnut
624528729,1962,Arachis_paraguariensis,H,CIAT,-22.387,-56.894,0,,,1,0,groundnut
624528730,1962,Arachis_paraguariensis,H,CIAT,-22.584,-56.838,0,,,1,0,groundnut
624528731,1962,Arachis_paraguariensis,H,CIAT,-22.667,-56.814,0,,,1,0,groundnut
624528732,1962,Arachis_paraguariensis,H,CIAT,-22.777,-56.841,0,,,1,0,groundnut
624528733,1962,Arachis_paraguariensis,H,CIAT,-22.911,-56.906,0,,,1,0,groundnut
624528734,1962,Arachis_paraguariensis,H,CIAT,-23.028,-56.938,0,,,1,0,groundnut
624528736,1962,Arachis_paraguariensis,H,CIAT,-23.045,-56.976,0,,,1,0,groundnut
624528982,1917,Arachis_hoehnei,H,CIAT,-22.4,-56.3167,0,,,1,0,groundnut
624528983,1917,Arachis_hoehnei,H,CIAT,-22.4,-56.3167,0,,,1,0,groundnut
624528984,1917,Arachis_hoehnei,H,CIAT,-22.4,-56.3167,0,,,1,0,groundnut
624528987,1917,Arachis_hoehnei,H,CIAT,-22.3833,-56.4,0,,,1,0,groundnut
624749555,1922,Arachis_appressipila,H,CIAT,-19,-57.65,0,,,1,0,groundnut
624749556,1922,Arachis_appressipila,H,CIAT,-19,-57.6667,0,,,1,0,groundnut
624749557,1922,Arachis_appressipila,H,CIAT,-19.0667,-57.6333,0,,,1,0,groundnut
624749558,1922,Arachis_appressipila,H,CIAT,-19.0667,-57.6333,0,,,1,0,groundnut
624749559,1922,Arachis_appressipila,H,CIAT,-19,-57.65,0,,,1,0,groundnut
624749560,1922,Arachis_appressipila,H,CIAT,-19,-57.65,0,,,1,0,groundnut
624749561,1922,Arachis_appressipila,H,CIAT,-19,-57.4833,0,,,1,0,groundnut
624749562,1922,Arachis_appressipila,H,CIAT,-19.0167,-57.4833,0,,,1,0,groundnut
624749563,1922,Arachis_appressipila,H,CIAT,-19.4167,-57.6833,0,,,1,0,groundnut
624749564,1922,Arachis_appressipila,H,CIAT,-19.3,-57.6833,0,,,1,0,groundnut
624749565,1922,Arachis_appressipila,H,CIAT,-19.0333,-57.6833,0,,,1,0,groundnut
624749566,1922,Arachis_appressipila,H,CIAT,-19,-57.6667,0,,,1,0,groundnut
624749567,1922,Arachis_appressipila,H,CIAT,-19,-57.6667,0,,,1,0,groundnut
624749568,1922,Arachis_appressipila,H,CIAT,-19.1667,-57.65,0,,,1,0,groundnut
624749569,1922,Arachis_appressipila,H,CIAT,-19.9167,-57.7833,0,,,1,0,groundnut
624749570,1922,Arachis_appressipila,H,CIAT,-19.9167,-57.7833,0,,,1,0,groundnut
624749571,1922,Arachis_appressipila,H,CIAT,-19.9167,-57.7833,0,,,1,0,groundnut
624749572,1922,Arachis_appressipila,H,CIAT,-19.0333,-57.6667,0,,,1,0,groundnut
624749573,1922,Arachis_appressipila,H,CIAT,-19.0333,-57.6667,0,,,1,0,groundnut
624749574,1922,Arachis_appressipila,H,CIAT,-19.1,-57.5833,0,,,1,0,groundnut
624749575,1922,Arachis_appressipila,H,CIAT,-18.7833,-57.5,0,,,1,0,groundnut
624749576,1922,Arachis_appressipila,H,CIAT,-19.0167,-57.5,0,,,1,0,groundnut
624749616,1910,Arachis_batizocoi,H,CIAT,-19.5167,-63.2333,0,,,1,0,groundnut
624749617,1910,Arachis_batizocoi,H,CIAT,-19.5167,-63.25,0,,,1,0,groundnut
624749618,1910,Arachis_batizocoi,H,CIAT,-18.9833,-62.9833,0,,,1,0,groundnut
624749619,1910,Arachis_batizocoi,H,CIAT,-18.95,-62.9833,0,,,1,0,groundnut
624749620,1910,Arachis_batizocoi,H,CIAT,-18.95,-62.95,0,,,1,0,groundnut
624749621,1910,Arachis_batizocoi,H,CIAT,-19.5,-63.2167,0,,,1,0,groundnut
624749622,1910,Arachis_batizocoi,H,CIAT,-19.6333,-63.7167,0,,,1,0,groundnut
624749623,1910,Arachis_batizocoi,H,CIAT,-20.0833,-63.2333,0,,,1,0,groundnut
624749624,1910,Arachis_batizocoi,H,CIAT,-20.0833,-63.2333,0,,,1,0,groundnut
624749625,1910,Arachis_batizocoi,H,CIAT,-19.05,-63.5167,0,,,1,0,groundnut
624749626,1910,Arachis_batizocoi,H,CIAT,-19.05,-63.5167,0,,,1,0,groundnut
624749627,1910,Arachis_batizocoi,H,CIAT,-19.05,-63.5167,0,,,1,0,groundnut
624749628,1910,Arachis_batizocoi,H,CIAT,-19.05,-63.5167,0,,,1,0,groundnut
624749629,1910,Arachis_batizocoi,H,CIAT,-19.05,-63.5167,0,,,1,0,groundnut
624749630,1910,Arachis_batizocoi,H,CIAT,-19.05,-63.5167,0,,,1,0,groundnut
624749631,1910,Arachis_batizocoi,H,CIAT,-20.0833,-63.2333,0,,,1,0,groundnut
624749632,1910,Arachis_batizocoi,H,CIAT,-20.8333,-61.9167,0,,,1,0,groundnut
624749634,1910,Arachis_batizocoi,H,CIAT,-20.2833,-63.4667,0,,,1,0,groundnut
624749635,1910,Arachis_batizocoi,H,CIAT,-19.7333,-63.6,0,,,1,0,groundnut
624749636,1910,Arachis_batizocoi,H,CIAT,-19.6667,-63.6833,0,,,1,0,groundnut
624749637,1910,Arachis_batizocoi,H,CIAT,-19.7167,-63.6,0,,,1,0,groundnut
624749638,1910,Arachis_batizocoi,H,CIAT,-19.2167,-63.5167,0,,,1,0,groundnut
624749886,1911,Arachis_cardenasii,H,CIAT,-17.95,-60.8,0,,,1,0,groundnut
624749887,1911,Arachis_cardenasii,H,CIAT,-18.1167,-60.8333,0,,,1,0,groundnut
624749888,1911,Arachis_cardenasii,H,CIAT,-18.65,-60.85,0,,,1,0,groundnut
624749889,1911,Arachis_cardenasii,H,CIAT,-18.1167,-60.8333,0,,,1,0,groundnut
624749890,1911,Arachis_cardenasii,H,CIAT,-18.3333,-59.7667,0,,,1,0,groundnut
624749891,1911,Arachis_cardenasii,H,CIAT,-19.3667,-60.85,0,,,1,0,groundnut
624749892,1911,Arachis_cardenasii,H,CIAT,-18.3333,-59.7667,0,,,1,0,groundnut
624749893,1911,Arachis_cardenasii,H,CIAT,-18.3333,-59.7667,0,,,1,0,groundnut
624749894,1911,Arachis_cardenasii,H,CIAT,-20,-60.75,0,,,1,0,groundnut
624749895,1911,Arachis_cardenasii,H,CIAT,-20.8333,-60.75,0,,,1,0,groundnut
624749897,1911,Arachis_cardenasii,H,CIAT,-16.35,-58.4,0,,,1,0,groundnut
624749898,1911,Arachis_cardenasii,H,CIAT,-16.3667,-58.4,0,,,1,0,groundnut
624749899,1911,Arachis_cardenasii,H,CIAT,-18.35,-59.75,0,,,1,0,groundnut
624749900,1911,Arachis_cardenasii,H,CIAT,-18.3333,-59.7667,0,,,1,0,groundnut
624749901,1911,Arachis_cardenasii,H,CIAT,-18.3333,-59.7667,0,,,1,0,groundnut
624749902,1911,Arachis_cardenasii,H,CIAT,-18.35,-59.75,0,,,1,0,groundnut
624749903,1911,Arachis_cardenasii,H,CIAT,-18.35,-59.75,0,,,1,0,groundnut
624749904,1911,Arachis_cardenasii,H,CIAT,-18.35,-59.7333,0,,,1,0,groundnut
624749905,1911,Arachis_cardenasii,H,CIAT,-18.3333,-59.6333,0,,,1,0,groundnut
624749906,1911,Arachis_cardenasii,H,CIAT,-18.3333,-59.7667,0,,,1,0,groundnut
624749907,1911,Arachis_cardenasii,H,CIAT,-18.3333,-59.7667,0,,,1,0,groundnut
624749908,1911,Arachis_cardenasii,H,CIAT,-17.9667,-60.7833,0,,,1,0,groundnut
624749909,1911,Arachis_cardenasii,H,CIAT,-17.9667,-60.7833,0,,,1,0,groundnut
624749910,1911,Arachis_cardenasii,H,CIAT,-17.95,-60.8167,0,,,1,0,groundnut
624749911,1911,Arachis_cardenasii,H,CIAT,-17.95,-60.8333,0,,,1,0,groundnut
624749912,1911,Arachis_cardenasii,H,CIAT,-18.3333,-59.7667,0,,,1,0,groundnut
624749913,1911,Arachis_cardenasii,H,CIAT,-18.3333,-59.5667,0,,,1,0,groundnut
624749918,1912,Arachis_correntina,H,CIAT,-27.3667,-58.4167,0,,,1,0,groundnut
624749919,1912,Arachis_correntina,H,CIAT,-27.55,-58.7667,0,,,1,0,groundnut
624749920,1912,Arachis_correntina,H,CIAT,-28.25,-58.0667,0,,,1,0,groundnut
624749921,1912,Arachis_correntina,H,CIAT,-28.1833,-58.1833,0,,,1,0,groundnut
624749922,1912,Arachis_correntina,H,CIAT,-27.75,-56.8667,0,,,1,0,groundnut
624749923,1912,Arachis_correntina,H,CIAT,-28.1167,-58.3333,0,,,1,0,groundnut
624749924,1912,Arachis_correntina,H,CIAT,-27.55,-57.5333,0,,,1,0,groundnut
624749925,1912,Arachis_correntina,H,CIAT,-27.55,-58.7667,0,,,1,0,groundnut
624749926,1912,Arachis_correntina,H,CIAT,-28.3,-58.2833,0,,,1,0,groundnut
624749927,1912,Arachis_correntina,H,CIAT,-27.55,-58.7667,0,,,1,0,groundnut
624749928,1912,Arachis_correntina,H,CIAT,-27.6,-56.6833,0,,,1,0,groundnut
624749929,1912,Arachis_correntina,H,CIAT,-27.5667,-57.25,0,,,1,0,groundnut
624749930,1912,Arachis_correntina,H,CIAT,-27.55,-58.7667,0,,,1,0,groundnut
624749931,1912,Arachis_correntina,H,CIAT,-27.55,-58.7667,0,,,1,0,groundnut
624749932,1912,Arachis_correntina,H,CIAT,-27.55,-58.7667,0,,,1,0,groundnut
624749933,1912,Arachis_correntina,H,CIAT,-27.35,-58.3167,0,,,1,0,groundnut
624749934,1912,Arachis_correntina,H,CIAT,-27.35,-58.3167,0,,,1,0,groundnut
624749935,1912,Arachis_correntina,H,CIAT,-27.75,-57.25,0,,,1,0,groundnut
624749936,1912,Arachis_correntina,H,CIAT,-27.75,-57.25,0,,,1,0,groundnut
624749937,1912,Arachis_correntina,H,CIAT,-27.5667,-56.7333,0,,,1,0,groundnut
624749938,1912,Arachis_correntina,H,CIAT,-27.3333,-58.6667,0,,,1,0,groundnut
624749939,1912,Arachis_correntina,H,CIAT,-28.05,-58.25,0,,,1,0,groundnut
624749940,1912,Arachis_correntina,H,CIAT,-27.55,-58.5167,0,,,1,0,groundnut
624749941,1912,Arachis_correntina,H,CIAT,-25.4333,-57.25,0,,,1,0,groundnut
624749942,1912,Arachis_correntina,H,CIAT,-28.2667,-58.1167,0,,,1,0,groundnut
624749943,1912,Arachis_correntina,H,CIAT,-28.05,-58.4,0,,,1,0,groundnut
624749944,1912,Arachis_correntina,H,CIAT,-28.9833,-58.8333,0,,,1,0,groundnut
624749945,1912,Arachis_correntina,H,CIAT,-27.6,-58.5833,0,,,1,0,groundnut
624749946,1912,Arachis_correntina,H,CIAT,-27.6333,-56.8667,0,,,1,0,groundnut
624749947,1912,Arachis_correntina,H,CIAT,-27.6,-56.9833,0,,,1,0,groundnut
624749948,1912,Arachis_correntina,H,CIAT,-25.0833,-57.5333,0,,,1,0,groundnut
624749949,1912,Arachis_correntina,H,CIAT,-27.6,-56.6833,0,,,1,0,groundnut
624749950,1912,Arachis_correntina,H,CIAT,-27.4833,-58.7833,0,,,1,0,groundnut
624749951,1912,Arachis_correntina,H,CIAT,-28.2167,-58.0333,0,,,1,0,groundnut
624749952,1912,Arachis_correntina,H,CIAT,-27.6,-58.5833,0,,,1,0,groundnut
624749953,1912,Arachis_correntina,H,CIAT,-27.5,-58.7333,0,,,1,0,groundnut
624749954,1912,Arachis_correntina,H,CIAT,-27.5167,-58.7667,0,,,1,0,groundnut
624749955,1912,Arachis_correntina,H,CIAT,-27.3333,-58.6667,0,,,1,0,groundnut
624749956,1912,Arachis_correntina,H,CIAT,-25.4333,-57.2667,0,,,1,0,groundnut
624749957,1912,Arachis_correntina,H,CIAT,-27.3333,-58.6667,0,,,1,0,groundnut
624749958,1912,Arachis_correntina,H,CIAT,-27.3333,-58.6667,0,,,1,0,groundnut
624749959,1912,Arachis_correntina,H,CIAT,-25.1,-57.5667,0,,,1,0,groundnut
624750082,1913,Arachis_diogoi,H,CIAT,-22.25,-57.9167,0,,,1,0,groundnut
624750083,1913,Arachis_diogoi,H,CIAT,-21.8333,-54.9333,0,,,1,0,groundnut
624750084,1913,Arachis_diogoi,H,CIAT,-22.25,-57.9167,0,,,1,0,groundnut
624750085,1913,Arachis_diogoi,H,CIAT,-22.25,-57.9167,0,,,1,0,groundnut
624750086,1913,Arachis_diogoi,H,CIAT,-22.25,-57.9167,0,,,1,0,groundnut
624750087,1913,Arachis_diogoi,H,CIAT,-26.3667,-57.0833,0,,,1,0,groundnut
624750088,1913,Arachis_diogoi,H,CIAT,-19.2333,-57.25,0,,,1,0,groundnut
624750089,1913,Arachis_diogoi,H,CIAT,-19.2333,-57.25,0,,,1,0,groundnut
624750090,1913,Arachis_diogoi,H,CIAT,-19.2333,-57.25,0,,,1,0,groundnut
624750091,1913,Arachis_diogoi,H,CIAT,-19.2333,-57.25,0,,,1,0,groundnut
624750092,1913,Arachis_diogoi,H,CIAT,-15.7167,-55.8,0,,,1,0,groundnut
624750093,1913,Arachis_diogoi,H,CIAT,-22.2833,-57.9833,0,,,1,0,groundnut
624750094,1913,Arachis_diogoi,H,CIAT,-26.3667,-57.0833,0,,,1,0,groundnut
624750095,1913,Arachis_diogoi,H,CIAT,-15.9,-56.3333,0,,,1,0,groundnut
624750096,1913,Arachis_diogoi,H,CIAT,-15.9,-57.5167,0,,,1,0,groundnut
624750097,1913,Arachis_diogoi,H,CIAT,-15.9,-57.5167,0,,,1,0,groundnut
624750098,1913,Arachis_diogoi,H,CIAT,-17.6667,-57.75,0,,,1,0,groundnut
624750099,1913,Arachis_diogoi,H,CIAT,-17.7833,-57.6667,0,,,1,0,groundnut
624750100,1913,Arachis_diogoi,H,CIAT,-26.3667,-57.0833,0,,,1,0,groundnut
624750117,1914,Arachis_duranensis,H,CIAT,-25.0667,-64.2667,0,,,1,0,groundnut
624750118,1914,Arachis_duranensis,H,CIAT,-21.25,-63.5,0,,,1,0,groundnut
624750119,1914,Arachis_duranensis,H,CIAT,-24.75,-65.5,0,,,1,0,groundnut
624750120,1914,Arachis_duranensis,H,CIAT,-24.9167,-65.6333,0,,,1,0,groundnut
624750121,1914,Arachis_duranensis,H,CIAT,-19.5333,-62.5833,0,,,1,0,groundnut
624750122,1914,Arachis_duranensis,H,CIAT,-19.5667,-62.5667,0,,,1,0,groundnut
624750123,1914,Arachis_duranensis,H,CIAT,-19.35,-62.6333,0,,,1,0,groundnut
624750124,1914,Arachis_duranensis,H,CIAT,-19.25,-62.6333,0,,,1,0,groundnut
624750125,1914,Arachis_duranensis,H,CIAT,-21.8333,-63.6167,0,,,1,0,groundnut
624750126,1914,Arachis_duranensis,H,CIAT,-21.25,-63.5,0,,,1,0,groundnut
624750127,1914,Arachis_duranensis,H,CIAT,-22.3333,-63.7833,0,,,1,0,groundnut
624750128,1914,Arachis_duranensis,H,CIAT,-22.3333,-63.7833,0,,,1,0,groundnut
624750129,1914,Arachis_duranensis,H,CIAT,-22.3167,-63.7167,0,,,1,0,groundnut
624750130,1914,Arachis_duranensis,H,CIAT,-22.3167,-63.7167,0,,,1,0,groundnut
624750131,1914,Arachis_duranensis,H,CIAT,-22.3167,-63.7167,0,,,1,0,groundnut
624750132,1914,Arachis_duranensis,H,CIAT,-24.7833,-65.5333,0,,,1,0,groundnut
624750133,1914,Arachis_duranensis,H,CIAT,-24.7833,-65.5333,0,,,1,0,groundnut
624750134,1914,Arachis_duranensis,H,CIAT,-23.25,-63.3833,0,,,1,0,groundnut
624750135,1914,Arachis_duranensis,H,CIAT,-20,-60.75,0,,,1,0,groundnut
624750136,1914,Arachis_duranensis,H,CIAT,-24.3333,-65.0833,0,,,1,0,groundnut
624750137,1914,Arachis_duranensis,H,CIAT,-21.35,-63.3833,0,,,1,0,groundnut
624750138,1914,Arachis_duranensis,H,CIAT,-21.35,-63.3833,0,,,1,0,groundnut
624750139,1914,Arachis_duranensis,H,CIAT,-22.2333,-63.7167,0,,,1,0,groundnut
624750140,1914,Arachis_duranensis,H,CIAT,-23.9667,-64.7833,0,,,1,0,groundnut
624750141,1914,Arachis_duranensis,H,CIAT,-24.7833,-65.4333,0,,,1,0,groundnut
624750142,1914,Arachis_duranensis,H,CIAT,-24.8167,-65.45,0,,,1,0,groundnut
624750143,1914,Arachis_duranensis,H,CIAT,-24.3667,-65.1167,0,,,1,0,groundnut
624750144,1914,Arachis_duranensis,H,CIAT,-24.25,-65.2167,0,,,1,0,groundnut
624750145,1914,Arachis_duranensis,H,CIAT,-25,-64.5,0,,,1,0,groundnut
624750146,1914,Arachis_duranensis,H,CIAT,-24.9167,-64.4167,0,,,1,0,groundnut
624750147,1914,Arachis_duranensis,H,CIAT,-24.6833,-64.25,0,,,1,0,groundnut
624750148,1914,Arachis_duranensis,H,CIAT,-24.3667,-65.1167,0,,,1,0,groundnut
624750149,1914,Arachis_duranensis,H,CIAT,-24.2667,-65.2,0,,,1,0,groundnut
624750150,1914,Arachis_duranensis,H,CIAT,-24.3833,-65.1167,0,,,1,0,groundnut
624750151,1914,Arachis_duranensis,H,CIAT,-23.0667,-63.8833,0,,,1,0,groundnut
624750152,1914,Arachis_duranensis,H,CIAT,-23.25,-63.3833,0,,,1,0,groundnut
624750153,1914,Arachis_duranensis,H,CIAT,-23.05,-63.9333,0,,,1,0,groundnut
624750154,1914,Arachis_duranensis,H,CIAT,-22.85,-63.9333,0,,,1,0,groundnut
624750155,1914,Arachis_duranensis,H,CIAT,-21.8,-63.55,0,,,1,0,groundnut
624750156,1914,Arachis_duranensis,H,CIAT,-21.8833,-63.6333,0,,,1,0,groundnut
624750157,1914,Arachis_duranensis,H,CIAT,-21.6833,-63.75,0,,,1,0,groundnut
624750158,1914,Arachis_duranensis,H,CIAT,-21.6833,-63.7333,0,,,1,0,groundnut
624750159,1914,Arachis_duranensis,H,CIAT,-21.7333,-63.55,0,,,1,0,groundnut
624750160,1914,Arachis_duranensis,H,CIAT,-21.4333,-63.45,0,,,1,0,groundnut
624750161,1914,Arachis_duranensis,H,CIAT,-21.3,-63.45,0,,,1,0,groundnut
624750162,1914,Arachis_duranensis,H,CIAT,-20.6167,-63.2167,0,,,1,0,groundnut
624750163,1914,Arachis_duranensis,H,CIAT,-20.75,-63.1333,0,,,1,0,groundnut
624750164,1914,Arachis_duranensis,H,CIAT,-25.4333,-64.4833,0,,,1,0,groundnut
624750165,1914,Arachis_duranensis,H,CIAT,-25.4333,-64.4833,0,,,1,0,groundnut
624750166,1914,Arachis_duranensis,H,CIAT,-24.2667,-65.2,0,,,1,0,groundnut
624750167,1914,Arachis_duranensis,H,CIAT,-24.7833,-65.5333,0,,,1,0,groundnut
624750168,1914,Arachis_duranensis,H,CIAT,-24.7833,-65.5333,0,,,1,0,groundnut
624750169,1914,Arachis_duranensis,H,CIAT,-24.7833,-65.5333,0,,,1,0,groundnut
